Argument.0.Value,TrafficData.Rank,Country.IN.Rank,Country.ID.Rank,Country.EG.Rank,Country.SG.Rank,Country.TR.Rank,Country.RU.Rank,Country.IL.Rank,Country.TW.Rank,Country.PK.Rank,Country.US.Rank,Country.HK.Rank,Country.AU.Rank,Country.SA.Rank,Country.CH.Rank,Country.NG.Rank,Country.AE.Rank,Country.CO.Rank,Country.KR.Rank,Country.BR.Rank,Country.GR.Rank,Country.ZA.Rank,Country.MX.Rank,Country.CA.Rank,Country.JP.Rank,Country.O.Rank,Country.DE.Rank,Country.PH.Rank,Country.IR.Rank,Country.GB.Rank,Country.FR.Rank,Country.IT.Rank,Country.MY.Rank,Country.DZ.Rank,Country.QA.Rank,Country.ES.Rank,Country.IE.Rank,Country.NL.Rank,Country.AR.Rank,Country.DK.Rank,Country.CN.Rank,Country.TT.Rank,Country.FI.Rank,Country.NO.Rank,Country.VE.Rank,Country.BE.Rank,Country.CZ.Rank,Country.KE.Rank,Country.RO.Rank,Country.BD.Rank,Country.HR.Rank,Country.SD.Rank,Country.JO.Rank,Country.ET.Rank,Country.AZ.Rank,Country.CR.Rank,Country.VN.Rank,Country.LK.Rank,Country.MK.Rank,Country.NZ.Rank,Country.SY.Rank,Country.KW.Rank,Country.MM.Rank,Country.SE.Rank,Country.BA.Rank,Country.RS.Rank,Country.AT.Rank,Country.TZ.Rank,Country.TH.Rank,Country.LU.Rank,Country.UG.Rank,Country.NP.Rank,Country.UA.Rank,Country.PA.Rank,Country.GH.Rank,Country.PL.Rank,Country.TN.Rank,Country.MA.Rank,Country.PT.Rank,Country.NI.Rank,Country.IQ.Rank,Country.CL.Rank,Country.KZ.Rank,Country.YE.Rank,Country.DO.Rank,Country.CU.Rank,Country.PE.Rank,Country.PR.Rank,Country.CM.Rank,Country.AF.Rank,Country.GI.Rank,Country.AD.Rank,Country.EE.Rank,Country.EC.Rank,Country.GP.Rank,Country.BW.Rank,Country.SN.Rank,Country.SV.Rank,Country.GT.Rank,Country.AM.Rank,Country.GE.Rank,Country.AL.Rank,Country.BM.Rank,Country.AO.Rank,Country.MZ.Rank,Country.UY.Rank,Country.PY.Rank,Country.CI.Rank,Country.GF.Rank,Country.MQ.Rank,Country.CD.Rank,Country.MG.Rank,Country.BO.Rank,Country.BF.Rank,Country.PF.Rank,Country.KG.Rank,Country.MN.Rank,Country.TM.Rank,Country.LB.Rank,Country.LA.Rank,Country.GQ.Rank,Country.HN.Rank,Country.HU.Rank,Country.BY.Rank,Country.ZM.Rank,Country.RW.Rank,Country.NA.Rank,Country.KH.Rank,Country.CV.Rank,Country.ML.Rank,Country.NE.Rank,Country.BI.Rank,Country.TG.Rank,Country.GN.Rank,Country.BJ.Rank,Country.TD.Rank,Country.GA.Rank,Country.BH.Rank,Country.MU.Rank,Country.OM.Rank,Country.SL.Rank,Country.ZW.Rank,Country.CG.Rank,Country.IM.Rank,Country.SO.Rank,Country.BB.Rank,Country.BG.Rank,Country.LT.Rank,Country.UZ.Rank,Country.SK.Rank,Country.HT.Rank,Country.MD.Rank,Country.LY.Rank,Country.ME.Rank,Country.SI.Rank,Country.RE.Rank,Country.FJ.Rank,Country.BN.Rank,Country.PS.Rank,Country.MT.Rank,Country.JE.Rank,Country.JM.Rank,Country.GY.Rank,Country.SZ.Rank,Country.MW.Rank,Country.MR.Rank,Country.GG.Rank,Country.SC.Rank,Country.BS.Rank,Country.BT.Rank,Country.PG.Rank,Country.DJ.Rank,Country.MO.Rank,Country.AW.Rank,Country.LC.Rank,Country.KY.Rank,Country.IS.Rank,Country.GU.Rank,Country.AI.Rank,Country.BZ.Rank,Country.MC.Rank,Country.CW.Rank,Country.LV.Rank,Country.TJ.Rank,Country.GM.Rank,Country.SR.Rank,Country.CY.Rank,Country.LR.Rank,Country.SB.Rank
http://ace.mu.nu/,44463,115437,,,,,,5008,,28246,8945,,,,,,,,,,,,,11050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://africasacountry.com/,277256,,,,,,,,,,,,,,,11491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://alicublog.blogspot.com/,3494381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://althouse.blogspot.com/,138317,123768,,,,,,,,,23872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://balkin.blogspot.com/,617030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://billmoyers.com/,313875,,,,,,,,,,96755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blackagendareport.com/,567022,,,,,,,,,,136006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dailysignal.com/,48447,94792,,,,,,,,,10479,,,,,,,,,,,,,22384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.limkitsiang.com/,1015986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://sunlightfoundation.com/blog,637629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://afinetheorem.wordpress.com/,6420904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://agtb.wordpress.com/,1693716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://alephblog.com/,1291719,,,,,,,,,,218390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://andolfatto.blogspot.com/,2697701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ingentaconnect.com/content/aea/aer/latest,26156,31843,9112,21164,,33446,,,13242,12512,39818,,15497,12796,,,,,,,,5499,,36161,,,,11613,16947,12123,,,3949,,,,,,,,,,,,,,,4952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.armstrongeconomics.com/,51648,,,,2786,,110955,,,,11767,,13816,,,,,,,,,,,3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://aswathdamodaran.blogspot.com/,150217,100051,,,,,,18094,,,64079,,,,,,,,,,,,,,,,,,46703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.coordinationproblem.org/,2031428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bankunderground.co.uk/,2340261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.2dgameartguru.com/,1406901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://abbeyofthearts.com/,2752162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://aikidoforbeginners.blogspot.com/,9288412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ariskolokontesart.blogspot.com/,6057942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://art-manias.blogs.elle.es/,520225,,,,,,,,,48128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://artbeadscene.blogspot.com/,3628850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://artblart.com/,1454826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aclfarsenal.co.uk/,1778183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://adequateman.deadspin.com/,23820,43168,,,,,,,,30261,4325,,,,,,,,,,,,,19232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://askakorean.blogspot.com/,607293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.atlasobscura.com/,7914,5477,13684,,7413,18308,,,,5281,3206,,7206,,,,,,,,8618,8766,,3842,,,,5338,32264,5198,,,,,,,,,,,,,,,,,,,,,,,,,,,7670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://austin.culturemap.com/feeds/news,52923,152245,,,,,,,,,8655,,,,,,,,,,,,,,,,,7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://barbarabrackman.blogspot.com/,4719221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://beautifuldecay.com/,1690525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://biblioklept.org/,885162,,,,,,,,,,169758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bitchmedia.org/,149961,,,,,46806,,,,,51522,,,,,,,,,,,,,42651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.angryasianman.com/,411053,,,,,,,,,,88286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.longreads.com/,90590,61755,,23042,,,,,,33026,40333,,,,,,,,,,,,,47735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bostonreview.net/,141315,,,,,,,,,,27769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.boyculture.com/boy_culture,386104,,,,,,,,,,73723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://aarongleeman.com/,5346496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://badatsports.com/,3147825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://basketball.realgm.com/news,15705,82948,,,,46902,,3174,,,5286,,4437,,,,,,,,6681,,,1976,,,,6787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bmj.com/,4876,4129,4252,3926,3908,10214,16200,,7740,7803,4010,,2136,3589,,5161,,,,11219,8444,1166,9290,2680,12413,,,2803,10990,938,,4576,2248,,2879,,473,,,,,,,,,,,1247,,,,,,225,,,,,,,,,,,,,,,4432,,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bleacherreport.com/,927,2765,2872,,1333,,1793,,,2012,241,1331,1065,,,656,,,1747,,,,2906,525,3885,,,431,,2491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.livedoor.jp/markzu,564,,,,,,,,,,17212,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.strava.com/,1047,6704,,,,,3875,,1352,,853,,553,,434,,,1516,1027,781,1806,447,3221,1081,1761,,821,,,245,583,1648,,,,759,313,194,,,,,562,251,,107,718,,706,,,,,,,,1962,,,,,,,506,,,818,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://adland.tv/,519967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://adcontrarian.blogspot.com/,1029218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://adsoftheworld.com/,13111,4960,27386,4633,,9899,43729,,,7691,13602,2557,24942,12426,,4167,,8276,,,11389,,13724,21247,,,,,43941,,,,9133,,1384,,,,,,,,,,4001,,,,,14415,,,,,,,12211,,,,,,,,,,,,8936,,,,,,,,,8904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.act-on.com/,48429,22539,,,,,,,13292,,15042,,10979,,,,,,,,,,,14474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.crazyegg.com/,16696,5940,,15875,,60047,,,,13726,10144,,12369,9944,,6217,8061,,,,,,,4587,,,,9645,,,,,12160,,,,,,,,,,,,,,,,,21902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.ericgoldman.org/,539916,,,,,,,,,,158072,,,,,,,,,,,,,39354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.getresponse.com/,2978,1672,5734,1271,939,8979,6235,927,4039,2271,1704,,1015,1880,1325,542,2916,1364,,5532,3880,1458,1138,1790,7912,,,2694,10174,,,,2338,1154,547,,,,,,,,,,,,,,,1851,,,,,,,1047,,,,,,,,,,,,3321,,,,,,,6737,,1443,,,,2743,,,,,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.getvero.com/,26398,14684,,,8228,69487,,9223,,30463,21496,,1767,,,13574,,,,,,,,18041,,,,,,,,,,,,,,,,,,,,,,,,,,19703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://blog.hootsuite.com/,321,191,,606,294,534,1559,,,282,205,405,265,369,174,158,262,148,,673,385,292,97,214,784,,,232,,,,536,,,138,,,,240,,,,,,398,,,,,,,,,,837,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://blog.hubspot.com/agency,508,169,,944,281,2057,,145,1196,331,181,486,195,957,240,327,219,289,,606,,252,262,186,1451,,4906,204,1802,,,,665,,,,,,,,5792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
